Reactor,Day,pH,DO,CO2,Cell_Density,Cell_Viability,Product_Titer
103,13,7.29,44.1,54,20.8,87.4,0.7
103,14,7.3,38.1,79.9,21.1,89.2,0.7
103,15,6.76,36.5,98.6,7.2,88,0.7
103,16,7.22,39.9,88.5,14.6,92.1,0.8
103,17,7.13,33.4,59.3,28.1,88.8,0.8
103,18,7.48,37.1,33.9,27.8,98.9,0.9
103,19,7.21,41.1,82.9,10.1,95.1,0.9
103,20,6.89,38.1,85.2,16.3,97.3,0.9
103,21,6.99,41.5,96.9,10.8,82.5,1
103,22,6.82,33.1,83.3,12.3,81,1
103,23,7.05,45.3,97.8,8.8,93.9,1
103,24,7.34,38.2,93.5,28,96.7,1.1
103,25,6.74,36.4,65.8,17.2,91,1.1
103,26,7.02,33.3,63.2,13.5,81.4,1.1
103,27,7.4,34.9,57.2,17.5,91.6,1.2
103,28,6.85,46,57.2,19.1,82.5,1.2
103,29,6.86,46.3,87.5,31.3,81.3,1.2
103,30,7.3,38,68.5,11.1,88.1,1.3
103,31,6.91,35,56.2,23.9,98.4,1.3
103,32,7.39,38.8,102.9,29.2,80,1.3
103,33,7.42,38.7,47.9,5.1,81.1,1.4
103,34,7.29,43,55.5,25.6,82,1.4
103,35,7.16,48.7,107.9,6.2,95.3,1.4
103,36,6.76,44.8,102.2,30.1,95.4,1.5
103,37,6.98,49.5,101.2,27.5,90.6,1.5
103,38,7.04,39.3,73.1,25.8,91.5,1.5
103,39,6.98,34.6,33.3,16.1,98.6,1.6
103,40,6.97,44.9,101.2,24.9,82.4,1.6
103,41,7.13,47,96.4,16.2,86.1,1.7
103,42,6.87,33.1,76.8,33.6,90.2,1.7
103,43,7.25,36.9,76.6,16.2,92.6,1.7
103,44,6.76,49.9,60.5,19.5,89.1,1.8
103,45,6.94,35.2,85.8,12.4,90.7,1.8
103,46,7.36,43.7,64.1,30.2,86.7,1.8
103,47,6.96,32.4,56.6,16,83.6,1.9
103,48,7.04,41.4,58.8,6.6,82.7,1.9
103,49,7.22,45.1,54.9,29.3,91.6,1.9
103,50,7.29,46.3,45.1,5.2,80.9,2
104,0,6.72,40.9,98.7,20,99,0.2
104,1,6.87,45.5,63.2,25.3,98.1,0.2
104,2,7.48,36.2,66,12.7,85.6,0.3
104,3,7.3,43.5,30.7,17.5,93.5,0.3
104,4,6.73,44.4,34.1,25.4,93.2,0.4
104,5,7.38,34.8,75.4,27.1,80,0.4
104,6,7.19,43.1,41.9,15.5,97,0.4
104,7,7.02,38.7,60.6,8.6,86.1,0.5
104,8,7.49,35.6,42.7,18.3,88.6,0.5
104,9,6.72,46.6,103.8,20.4,88.9,0.5
104,10,7.12,41.8,49.9,14,95.6,0.6
104,11,6.98,34.4,45.6,6.6,82.5,0.6
104,12,7.11,38.3,96,19.5,98.1,0.6
104,13,7.18,32,55.6,33.7,94.8,0.7
104,14,6.81,37.5,46.8,33.4,83.4,0.7
104,15,7.11,45.6,44.8,32.4,93.5,0.7
104,16,6.83,40.7,52.9,30.9,92.9,0.8
104,17,7.05,48.7,60.1,21.4,93.8,0.8
104,18,7.24,31.2,42.5,19.6,98.3,0.9
104,19,7.35,30.5,54,24,90.5,0.9
104,20,6.74,41.2,104.2,7,97.9,0.9
104,21,6.91,30.6,62,28.5,82.1,1
104,22,7.46,41.4,94.2,12.6,95.4,1
104,23,7.18,34.3,54.5,7.5,95.1,1
104,24,7.07,41.8,43.5,13.7,81.3,1.1
104,25,6.85,35.4,71.1,21.9,82.1,1.1
104,26,7.32,33.1,53.2,9,85.5,1.1
104,27,7.3,48.2,65.6,34.9,95.9,1.2
104,28,6.7,40.1,53,34,90.1,1.2
104,29,6.87,35.9,102.5,31.1,83.8,1.2
104,30,7.03,43.9,98.6,29.8,94.2,1.3
104,31,7.28,43.7,71.6,20.7,83.6,1.3
104,32,7.01,48.5,80.4,30.7,97.6,1.3
104,33,7.24,35.6,60.4,14.4,99,1.4
104,34,6.74,48.8,83.7,24.9,80.6,1.4
104,35,7.24,39.5,75.5,9.5,87.4,1.4
104,36,7.26,34.4,92.1,7,84,1.5
104,37,7.15,46.9,82.4,25.9,88.4,1.5
104,38,7.01,44.8,37.1,33.8,96.3,1.5
104,39,7.09,37.3,41.5,8.7,86.9,1.6
104,40,7.12,43.6,65.7,9.8,94.8,1.6
104,41,7.47,44.1,75.5,22.5,87.7,1.7
104,42,7.32,39.1,58.1,30.6,82.4,1.7
104,43,7.17,49.7,34.7,19.2,83,1.7
104,44,7.2,32.4,100.3,9.6,93.3,1.8
104,45,7.23,44.9,98.4,16.9,97.5,1.8
104,46,7.02,30.2,35.4,17.5,94.1,1.8
104,47,7.08,44.8,36.3,22.2,82,1.9
104,48,7.46,35.9,101.8,29.8,99,1.9
104,49,6.86,39.9,92.2,29.1,89.9,1.9
104,50,6.81,33.6,82.5,17,84.6,2
105,0,7.23,38.4,51,27.1,93,0.2
105,1,7.02,32.4,32.4,17.8,81.7,0.2
105,2,7.06,30.5,47,31.8,80.8,0.3
105,3,6.78,47.7,90,8.9,90.4,0.3
105,4,7.33,40.2,41.1,12.3,81.9,0.4
105,5,7.38,46.4,98.7,16,81.1,0.4
105,6,7.39,33.6,90.8,8.3,98,0.4
105,7,7.41,42.3,59.9,24.2,96.7,0.5
105,8,6.85,35.4,66.9,22.7,92.3,0.5
105,9,7.34,43,34.9,23,90.4,0.5
105,10,7.43,33.9,77.8,17.9,89.7,0.6
105,11,7.3,37.9,86.8,17.4,88.8,0.6
105,12,6.82,31.5,63.9,27.7,89.7,0.6
105,13,7.4,47.1,57,29.5,89.2,0.7
105,14,7.47,48.2,80.4,20.6,92.1,0.7
105,15,6.96,47,82.2,28.6,81.8,0.7
105,16,7.42,48.3,58.9,22,80.1,0.8
105,17,7.07,48.9,53.8,9.2,95.8,0.8
105,18,7.41,49.1,32.8,9.4,93.1,0.9
105,19,7.03,40.1,98.7,17.5,82.6,0.9
105,20,7.46,41.9,70.7,18.6,84.8,0.9
105,21,7.16,45.4,49.3,17.4,84.7,1
105,22,7.36,44.9,62.2,20.3,96.6,1
105,23,6.91,42.9,42.8,23,88.3,1
105,24,7.41,31.8,90.2,22,92.1,1.1
105,25,7.11,46.7,54.6,17.7,95.9,1.1
105,26,7.08,36.7,42.6,14.1,97.9,1.1
105,27,6.99,36,54.2,22.9,83,1.2
105,28,7.43,46.3,98.3,28.7,80.5,1.2
105,29,6.71,48.2,96.7,14.4,89.7,1.2
105,30,7.2,38,66.1,23.4,95.8,1.3
105,31,7.1,38,47.2,19.8,93.2,1.3
105,32,6.79,45.7,92.4,29.1,87.1,1.3
105,33,6.76,35.1,70.2,23.8,93.1,1.4
105,34,7.19,34.8,65.5,27.2,94.7,1.4
105,35,6.93,40.6,101.9,17.8,93.8,1.4
105,36,6.88,36.4,74.6,23.1,89.3,1.5
105,37,7.24,42.7,80.5,10.6,94.3,1.5
105,38,7.27,39.4,31,12.8,80.6,1.5
105,39,7,34.8,36.9,30.4,81,1.6
105,40,6.8,43.2,71.7,5.3,90.9,1.6
105,41,7.35,35.6,51.8,12.4,80.4,1.7
105,42,7.2,45,73.2,8.8,90.8,1.7
105,43,7.31,35,38.2,24.8,96.7,1.7
105,44,7.31,41.1,71,25,80.1,1.8
105,45,7.33,42.2,55,6.4,91.5,1.8
105,46,7.27,48.6,36.8,22,84,1.8
105,47,6.88,36.5,33,34.1,84,1.9
105,48,7.01,35.2,77.8,34,91.9,1.9
105,49,6.75,41.8,91.9,17.1,84.2,1.9
105,50,6.81,40.8,57.1,26,92.3,2
106,0,7.29,32.8,32.6,28.9,88.7,0.2
106,1,6.83,31.4,41,28.6,83.6,0.2
106,2,6.81,41.6,32.1,20.3,82.6,0.3
106,3,7.36,35.6,42.8,11.2,90.7,0.3
106,4,7.16,48.6,31,14.3,93.5,0.4
106,5,6.94,48.4,90.2,25.7,83.5,0.4
106,6,7.37,42.3,66.7,15.1,92.3,0.4
106,7,6.87,32.7,91.9,17.9,91,0.5
106,8,6.93,47.8,103.9,24,95.4,0.5
106,9,7.49,31.9,92.8,10.7,87.7,0.5
106,10,6.98,42.6,51.9,33.9,89.1,0.6
106,11,7.4,48.6,100.4,17.2,90.6,0.6
106,12,7.03,47.9,33.9,31.2,92.7,0.6
106,13,7.09,32.9,101.1,20.7,87.4,0.7
106,14,7.28,33.4,109.1,33.5,95.8,0.7
106,15,7.08,42.1,40.6,15.3,88.6,0.7
106,16,6.92,33.8,84.3,34.3,81,0.8
106,17,7.13,30.8,89.9,8.9,95.1,0.8
106,18,6.76,35.2,48.7,23.4,82.7,0.9
106,19,7.32,34.1,64.3,22,91.7,0.9
106,20,7.29,34.7,76.8,32,83.6,0.9
106,21,7.39,40.8,106.8,21.7,91.9,1
106,22,6.8,44.7,51.7,25.6,93.3,1
106,23,7.41,32.8,59.5,7.7,91.7,1
106,24,6.85,41.7,106.7,19.4,86.1,1.1
106,25,7.46,36.4,86.9,7.9,87.3,1.1
106,26,7.28,37.7,77.5,32.8,96.5,1.1
106,27,6.78,45.2,82.4,9.9,89.9,1.2
106,28,6.82,40.9,33.1,25.2,82.7,1.2
106,29,7.29,30.3,41.3,34.4,90.9,1.2
106,30,6.91,31.1,90,26.1,86.1,1.3
106,31,7.35,34.8,74.5,14.2,93.8,1.3
106,32,7.38,40.1,65.8,20.1,96.9,1.3
106,33,7.05,33.8,36.6,8.4,82.8,1.4
106,34,7.21,30.5,103.9,12.8,83,1.4
106,35,6.96,43.6,73.4,31.1,85.8,1.4
106,36,7.34,38.1,77.7,21.4,80.6,1.5
106,37,7.18,35.3,49.6,11,82.2,1.5
106,38,6.89,42.3,32.8,12,86.8,1.6
106,39,7.14,32.1,42.2,19.9,80,1.6
106,40,7.15,48.5,92.8,14.3,87.7,1.6
106,41,6.85,32.8,73,18.1,86.1,1.7
106,42,6.87,44.7,100,26.2,88.1,1.7
106,43,6.77,35.3,82.2,25.7,81.6,1.7
106,44,7.43,37.5,96.1,26.1,90.4,1.8
106,45,7.04,40,52.6,29.7,85.3,1.8
106,46,7.26,37,58.5,15.4,98.8,1.8
106,47,7.11,45.1,109.5,16,97.4,1.9
106,48,7.32,35.2,89.1,27.8,98.1,1.9
106,49,7.43,40.9,35.7,23.3,96.7,1.9
106,50,7.18,44.3,41,29.3,94.7,2
107,0,7.18,32.4,104.8,31.6,85,0.2
107,1,7.14,32.4,42.6,27.9,85.5,0.2
107,2,7.07,47.6,36.1,23.6,86.6,0.3
107,3,6.77,42.3,62.8,31.9,83,0.3
107,4,6.78,39.3,65.4,27,87.8,0.4
107,5,7.39,41.6,30.1,25.8,97.7,0.4
107,6,7.22,48,75.2,5.3,82.1,0.4
107,7,7.1,49.6,78.2,12,89.2,0.5
107,8,7.27,42.5,105.6,12.5,97.4,0.5
107,9,7.43,48.8,35.7,17.1,93.4,0.5
107,10,6.93,35,67.6,11.8,86.7,0.6
107,11,7.4,45.4,108.1,32.3,96.8,0.6
107,12,7.1,35.5,38.1,19.8,97.8,0.6
107,13,6.84,40.1,91.3,26.6,89.4,0.7
107,14,7.26,45.9,96.6,16.1,94.9,0.7
107,15,7.09,34.2,86.7,20.5,93.5,0.7
107,16,7.28,43,97.7,25.4,90,0.8
107,17,7.3,44.4,50.9,10.8,94.4,0.8
107,18,6.93,37.1,87.8,19.9,89.1,0.9
107,19,6.93,40.9,52.8,33.8,82.1,0.9
107,20,7.13,48.3,30.1,16.4,94.2,0.9
107,21,7.44,31.9,61.4,8.2,82.3,1
107,22,7.29,37.6,108.7,31.5,82.8,1
107,23,7.07,49.9,52.8,11.7,87.8,1
107,24,6.78,42.3,93.1,18.2,88.6,1.1
107,25,6.78,38.7,63.7,25.3,95.7,1.1
107,26,7.26,47.5,102.6,9.2,97.9,1.1
107,27,7.22,44,32.9,11.2,80.7,1.2
107,28,7.05,30.6,90.9,10.5,94.4,1.2
107,29,7.22,34.6,98.4,9.5,98.8,1.2
107,30,6.79,43,108.5,20.1,84.1,1.3
107,31,6.77,41.5,31.3,31.9,89.8,1.3
107,32,6.87,37.6,44.3,34.4,81.7,1.3
107,33,7.44,33.5,109.1,10,81.2,1.4
107,34,6.9,36.7,91.9,12.6,97.9,1.4
107,35,6.8,39.3,51.8,26.8,97.8,1.4
107,36,7.49,41.3,108.1,6.3,97.9,1.5
107,37,6.78,42.2,67.6,23.3,80.7,1.5
107,38,6.94,30.7,83.7,15,80.8,1.6
107,39,7.12,30.8,37.7,28.9,80.1,1.6
107,40,7.37,34.5,94.5,23.8,81.1,1.6
107,41,7.06,45.9,83.8,21,84.6,1.7
107,42,7.11,46.3,87.4,6.8,88.6,1.7
107,43,7.31,43.7,94,24.7,91.6,1.7
107,44,7.16,32.7,48.7,7.5,92.6,1.8
107,45,6.81,47.5,77.8,22.1,96.8,1.8
107,46,7.33,30.7,83.3,6.3,94.1,1.8
107,47,6.86,44.2,88.1,27,82.3,1.9
107,48,6.9,45.6,30.3,11.8,91.6,1.9
107,49,6.76,41.6,52.6,13.7,82.2,1.9
107,50,7.45,48.3,37.1,5.2,90.1,2
108,0,6.93,45.3,109.9,8.4,95.7,0.2
108,1,7.34,34.3,98.5,16.5,81.5,0.3
108,2,7.02,39.6,64.5,15.6,83.6,0.3
108,3,6.93,36.4,53.9,14.6,95,0.3
108,4,6.75,45.7,93.6,27,80.6,0.4
108,5,7.15,30.7,84.8,10.2,86.9,0.4
108,6,7.06,40.6,44.7,33.3,84.2,0.4
108,7,7.23,46.7,77.1,30.1,83.2,0.5
108,8,7.3,37.8,105.5,28.2,84.8,0.5
108,9,7.48,42.5,50.2,16.8,84.3,0.5
108,10,7.24,45.8,76.5,30.3,94.7,0.6
108,11,6.9,36.2,49.3,21.5,93.7,0.6
108,12,6.92,39.9,107.6,26.5,81.9,0.6
108,13,7.18,39.5,84.4,14.6,93.2,0.7
108,14,7.2,32.9,87.7,29.6,93.6,0.7
108,15,7.15,30.3,87.1,24,95,0.7
108,16,6.74,40.7,40.5,28.3,80.4,0.8
108,17,6.81,39.7,91.6,16.5,86.6,0.8
108,18,7.15,48.9,48.7,24.8,87.4,0.9
108,19,7.01,46.4,42,12.6,94.5,0.9
108,20,7.41,44,100.7,31.3,97.3,0.9
108,21,6.96,32.1,82.3,29.9,92,1
108,22,7.27,33.6,52.1,9.9,85.1,1
108,23,7.49,40.2,39.9,21.5,85.8,1
108,24,7.49,46.4,71,27.9,82.4,1.1
108,25,6.92,41.9,32.5,17.1,96.9,1.1
108,26,6.95,38.8,77.9,20.2,85.3,1.1
108,27,6.89,47.6,80.6,31.3,85.2,1.2
108,28,6.76,44.4,72.2,7.7,84.6,1.2
108,29,6.99,41.1,53.8,24.5,92.1,1.2
108,30,7.25,49.1,93.7,12.5,96.1,1.3
108,31,7.27,46.1,43.4,5.3,98,1.3
108,32,7.01,38.1,100.6,20.8,94.3,1.3
108,33,7.47,44.5,90.4,19.2,92.2,1.4
108,34,7.34,42.7,48.7,27.5,94.8,1.4
108,35,7.33,32.3,40.4,8.8,80.1,1.4
108,36,7.45,46.4,82.2,25.5,93.2,1.5
108,37,6.9,30.1,106.5,34.5,85.4,1.5
108,38,7.4,45.7,69.5,23.9,96.4,1.6
108,39,7.48,43,31.5,15.5,85.1,1.6
108,40,7.38,35.3,39.1,29.8,94.3,1.6
108,41,7.15,42.2,78.9,34,89.4,1.7
108,42,7.09,46.9,85.2,30,90.9,1.7
108,43,6.83,49.8,84.9,5.5,95.1,1.7
108,44,7.35,34,96.3,15.6,97.8,1.8
108,45,6.91,31.4,103.9,30.8,89.9,1.8
108,46,7.18,35.3,48.8,14.4,98.4,1.8
108,47,6.89,43.4,72.7,19.5,88.2,1.9
108,48,7.33,38.4,94.3,24.3,87.7,1.9
108,49,7.37,39.6,93.1,6.3,97.9,1.9
108,50,7.46,35.9,71.3,16.7,88.1,2
109,0,6.93,44.9,87.2,11.6,99,0.2
109,1,7.44,41.3,65,25.3,80.8,0.3
109,2,6.82,43.9,69.7,17.1,94,0.3
109,3,7.24,35.5,75.7,29.2,92.5,0.3
109,4,7.23,45.8,89.1,21.8,92.4,0.4
109,5,6.9,43.5,66.7,22.1,82.4,0.4
109,6,6.75,31.5,35.6,28.7,86.8,0.4
109,7,6.74,34.4,85.6,23.7,81.7,0.5
109,8,7.06,42.3,35.9,33.3,89.9,0.5
109,9,7.02,45.4,65.9,16.3,91,0.5
109,10,7.13,31.8,34.8,27,82.7,0.6
109,11,7.29,45.1,65.5,16.1,97,0.6
109,12,7.09,36.5,103.8,19.1,82.9,0.6
109,13,7.41,44,44,31.6,88.4,0.7
109,14,7.16,45.7,75.2,33.1,81,0.7
109,15,7.38,47.4,45.5,11.4,93.7,0.7
109,16,7.02,46,62,11.8,92.3,0.8
109,17,7.37,45.1,59.3,7,94.2,0.8
109,18,6.99,41.9,66.6,28.1,85.3,0.9
109,19,7.14,43.2,71.5,12.3,83.4,0.9
109,20,7.44,36.4,54.1,12.4,92.2,0.9
109,21,7.48,48.2,39.7,12.8,86.8,1
109,22,6.92,41.2,81,12.5,90.4,1
109,23,7.07,37.4,52,30.2,93.5,1
109,24,7.48,30.4,108.8,9.3,90,1.1
109,25,7.01,42.4,69.6,33.1,86.6,1.1
109,26,6.95,49.6,67.6,21.5,98.5,1.1
109,27,7.05,44.8,98.4,19.2,92.5,1.2
109,28,7.39,34.5,108.1,26.7,95.8,1.2
109,29,6.78,43.3,82.6,12.5,98.9,1.2
109,30,7.39,37.1,35.5,19.5,88.6,1.3
109,31,6.71,35.7,100.1,21.6,92.9,1.3
109,32,7.16,39,104.7,10.1,85.9,1.3
109,33,7.28,34.3,47,12.6,84.9,1.4
109,34,7.47,31.6,77.6,33.8,85.8,1.4
109,35,6.78,35.6,56.4,22.1,82.8,1.4
109,36,7.27,45.3,43.9,20.1,82.6,1.5
109,37,7.2,30.7,60.9,8.8,80.2,1.5
109,38,6.97,47.8,52.7,33.3,85.5,1.6
109,39,6.87,40.4,100.5,13.1,84.1,1.6
109,40,7.18,33.9,97.7,19.8,94.8,1.6
109,41,7.22,35,104.4,18.9,84.2,1.7
109,42,6.84,32,45.8,10.5,89.2,1.7
109,43,6.75,37,59.2,26.9,90.4,1.7
109,44,7.14,43,66.1,8.9,82.8,1.8
109,45,7.24,30.7,97.6,25.9,91.4,1.8
109,46,7.01,48.7,109.9,27.3,84.1,1.8
109,47,7.09,38.6,59,20,82.6,1.9
109,48,6.94,41.7,101.5,7,85.1,1.9
109,49,7.49,43.7,100.4,26,91.5,1.9
109,50,7.02,42.6,44.1,25.7,91.7,2
110,0,7.44,38.6,95.4,19.7,86.7,0.2
110,1,7.3,32.1,34.6,8.3,91.7,0.3
110,2,7.23,38.5,101.8,21.9,90.7,0.3
110,3,7.49,39.8,101.6,33,96.1,0.3
110,4,7.25,34.8,54.8,20.6,81.4,0.4
110,5,6.88,42.8,96.6,23.6,92,0.4
110,6,7.49,43.7,80.9,14.2,90.1,0.4
110,7,7.09,33.7,48.9,10.6,87.1,0.5
110,8,7.12,31.7,69.6,33.4,83.2,0.5
110,9,6.94,32.2,49.1,15.2,81.1,0.5
110,10,6.91,45.5,47.8,14.9,88.3,0.6
110,11,7.11,37.2,104.4,34.3,90.2,0.6
110,12,7.34,32.1,86.8,11.7,90.9,0.6
110,13,7.24,43.3,87.1,5.7,85.8,0.7
110,14,7.19,45.4,67.3,30.8,90.7,0.7
110,15,7.18,38.6,32.9,30.9,90.4,0.7
110,16,7.2,44.8,83.3,32.6,84.3,0.8
110,17,6.88,38.1,109.1,16.6,85.1,0.8
110,18,6.86,37,59.1,25.6,95.7,0.9
110,19,7.18,48.4,86.5,12.2,80.9,0.9
110,20,7.33,47.6,65.1,18.8,95.5,0.9
110,21,7.45,36.3,91.3,32.8,96.6,1
110,22,7.39,32.4,34.8,7.7,81.9,1
110,23,6.87,48.5,75.9,15,86.9,1
110,24,6.85,46.6,48.4,14.6,83.2,1.1
110,25,6.91,42.8,36.2,15.3,93.8,1.1
110,26,6.84,35.6,62.9,14.2,86.4,1.1
110,27,7.48,40.1,96.3,9.4,92,1.2
110,28,7.07,38.8,47.3,9.1,84.9,1.2
110,29,7.01,46.8,45.4,31.9,91.5,1.2
110,30,7.05,31.7,75.1,20.5,91,1.3
110,31,6.73,37.8,101.1,17.5,80.1,1.3
110,32,6.74,36.2,56.7,14.8,96,1.3
110,33,7.29,48.3,74,18.7,92.9,1.4
110,34,7.33,47.2,73.5,29.5,84.5,1.4
110,35,6.94,41.6,49,17.7,83.3,1.4
110,36,7.45,40,44.1,8,81.7,1.5
110,37,7.43,32.7,96.4,24,83.2,1.5
110,38,7.13,30.8,63.2,10.2,82.6,1.6
110,39,6.88,33.3,108,28.4,86.4,1.6
110,40,7.28,35.4,57.3,27.8,90.3,1.6
110,41,6.83,47.4,70.8,27.9,90.5,1.7
110,42,6.77,40.5,109,10.9,84.4,1.7
110,43,7.12,48.3,75.1,21.1,91.9,1.7
110,44,7.07,46.6,99.5,29,95.8,1.8
110,45,7.24,46.1,108.3,9.2,89,1.8
110,46,6.92,34.3,87.4,14.1,83.6,1.8
110,47,6.91,34.7,30.1,29.2,89.5,1.9
110,48,6.95,38.9,50.5,32.9,90.9,1.9
110,49,7.25,30.9,40.5,23.4,86.7,1.9
110,50,7.13,31.8,48.3,6.1,92.8,2
111,0,7.14,44.7,52.2,25.5,82.8,0.2
111,1,7.27,34.5,45.7,13.4,86.2,0.3
111,2,7.42,40.6,94.2,17.5,90.7,0.3
111,3,7.18,44.9,81.1,6.7,98.2,0.3
111,4,7.3,37.9,105,34.6,96.6,0.4
111,5,6.73,42.5,70.4,13.2,93.9,0.4
111,6,7.15,44,57.8,19,93.6,0.4
111,7,7.09,49.4,101.5,33.6,90.2,0.5
111,8,6.87,42.1,45.2,6.8,98.1,0.5
111,9,7.27,34.6,106,25.1,88.1,0.5
111,10,6.83,36.2,61.6,25.9,80.5,0.6
111,11,7.11,42.9,51.7,26.1,95.3,0.6
111,12,7.05,38.7,76.7,26.8,91.8,0.6
111,13,6.77,42.2,43.5,30.9,90.5,0.7
111,14,7.22,32.6,82.2,10.7,87.8,0.7
111,15,6.95,31.1,100.3,25.9,96.6,0.7
111,16,7.06,49.3,40.4,7.8,80.1,0.8
111,17,7.04,46.8,56.1,32.9,86.2,0.8
111,18,6.99,36.1,83.9,18.4,89.7,0.9
111,19,6.83,36.2,40,10.3,80.4,0.9
111,20,7.46,40,98.2,6.8,95.7,0.9
111,21,6.79,35.5,44.3,28.5,98.4,1
111,22,7.48,44.8,45.1,19.5,89.3,1
111,23,7.39,40.8,30.8,25.4,95.3,1
111,24,6.79,47.4,61.9,22.2,84.6,1.1
111,25,6.85,36.7,39.2,15.2,90.5,1.1
111,26,7.11,37.4,99.3,23.2,83.8,1.1
111,27,6.72,47.4,56.8,11.4,82.2,1.2
111,28,7.23,35.1,30.1,24.6,87.5,1.2
111,29,7.05,48.7,70.7,12.4,81.5,1.2
111,30,7.25,30.6,54,5.3,95.7,1.3
111,31,7.09,42.3,81.9,6.7,91.4,1.3
111,32,7.15,47.4,86.5,13.8,85.4,1.3
111,33,6.72,30.4,94.2,12.5,93.5,1.4
111,34,7.27,31.2,41.1,6.4,98.3,1.4
111,35,6.95,30.2,68.9,34.5,87.4,1.4
111,36,6.94,32.5,68.1,5.2,97.3,1.5
111,37,7.19,47.6,76.7,14.3,96.2,1.5
111,38,7.06,41.1,69,19.4,93.7,1.6
111,39,6.86,34.3,59.6,6.2,97.5,1.6
111,40,6.92,39.5,77,26.3,82.7,1.6
111,41,6.76,31.6,103.5,26.2,96.5,1.7
111,42,6.8,38.1,55.6,28,92.4,1.7
111,43,6.76,47.6,55.3,16.3,97.5,1.7
111,44,7.22,31.4,93.4,12.3,80.1,1.8
111,45,6.88,33.4,106.6,34.5,86.6,1.8
111,46,7.3,36.1,47.9,10.8,87.5,1.8
111,47,7.01,35.3,73,32.2,87.3,1.9
111,48,7.23,42,91.1,33.1,92.3,1.9
111,49,7.17,47.7,103,34.6,96.7,1.9
111,50,6.98,37.4,32.9,16.5,89.9,2
112,0,7.49,45.7,74.9,25.1,88.5,0.2
112,1,7.04,40.4,37.2,29.2,95.7,0.3
112,2,6.92,36.3,82.5,29.9,89.7,0.3
112,3,7,49.8,95.4,33.1,95.1,0.3
112,4,7.4,31.8,42.9,13.7,94.4,0.4
112,5,6.89,44.2,34.5,18.8,81.8,0.4
112,6,7.5,49.6,32.2,25.8,83.1,0.4
112,7,7.21,42,51.9,10.1,80.8,0.5
112,8,7.46,38.7,41.7,23.3,91.4,0.5
112,9,7.21,40.5,63.5,23.4,82.1,0.5
112,10,6.71,36.2,49.1,19.5,85.5,0.6
112,11,6.81,46.4,64.6,15.3,88.7,0.6
112,12,6.74,34.8,94.8,15.3,90.9,0.6
112,13,7.17,43.1,49.1,18,83,0.7
112,14,7.06,35.6,40.9,19.5,85.8,0.7
112,15,7.04,49.7,88.8,10.6,83.1,0.7
112,16,6.84,49.7,87.7,21.3,93.5,0.8
112,17,7.06,34.2,66,18.1,95.2,0.8
112,18,7.44,30.1,62.3,18.5,88.4,0.9
112,19,7.37,38.3,105.2,32.8,97.6,0.9
112,20,6.71,38.2,74.6,27.4,91.2,0.9
112,21,7.42,35.5,60.4,14.6,86.7,1
112,22,7.46,39.7,65.3,29.9,89.4,1
112,23,7.41,33.3,95.6,10.9,92.4,1
112,24,7.18,45.2,38.3,6.6,95.4,1.1
112,25,6.72,49.5,98.1,33.1,84.3,1.1
112,26,7.42,31,40.4,15.2,86.2,1.1
112,27,7.26,31.7,41,24.3,87.2,1.2
112,28,7.3,34.1,101.2,18.7,94,1.2
112,29,7.02,49,58.4,15.6,93.4,1.2
112,30,6.92,36.8,97.4,10.4,80.1,1.3
112,31,6.82,35.9,34.9,17.7,82,1.3
112,32,6.95,35.5,72.7,16.1,90,1.3
112,33,6.76,40.6,107.6,18.4,82.9,1.4
112,34,7.34,35.7,101.2,6.3,82,1.4
112,35,7.41,42.4,66.2,6.1,86.3,1.4
112,36,7.18,48.6,86.7,12.1,93,1.5
112,37,6.86,46.6,47.5,12.9,89.6,1.5
112,38,6.95,39.6,58.8,7.7,86.4,1.6
112,39,7.24,46.5,43.7,23.3,86.3,1.6
112,40,7.27,43.9,67.4,14.9,93,1.6
112,41,6.71,34.4,32.2,26,96.7,1.7
112,42,7.17,49.6,82.3,20,88.4,1.7
112,43,7.13,45.7,76.4,19,84.6,1.7
112,44,6.87,48.8,45.7,17.7,94.6,1.8
112,45,6.84,35.7,98.3,30,92.9,1.8
112,46,7.34,34.2,96.2,13.8,87.5,1.8
112,47,7.45,36.5,68.7,20.3,83.7,1.9
112,48,6.76,44.2,79.9,11.4,91.4,1.9
112,49,6.95,36.2,108.3,26.8,82.7,1.9
112,50,7.49,39.2,61.9,8.2,84.4,2
113,0,6.96,37.6,80,16.2,95.7,0.2
113,1,7.06,40.5,85.7,9.6,85.4,0.3
113,2,7.39,38,85.9,18.7,88.3,0.3
113,3,6.77,35,98.4,16.4,83.3,0.3
113,4,7.49,36.2,96.2,32.2,86.8,0.4
113,5,7.08,40.3,87.2,25.8,86.7,0.4
113,6,7.05,31.7,81.9,14.8,92.5,0.4
113,7,7.14,42.2,48.7,8.7,93.6,0.5
113,8,7.12,32.9,88.4,33.2,84.9,0.5
113,9,6.89,39.8,42.8,19.1,87.9,0.5
113,10,6.95,38.1,50.6,15.3,88.2,0.6
113,11,7.05,34.7,79,7.6,85.7,0.6
113,12,7.28,38.9,75.5,24.3,80.1,0.6
113,13,7.24,42.1,44.6,13.3,81.2,0.7
113,14,6.92,43.6,101.6,11.4,89.5,0.7
113,15,6.79,41.8,35.6,24.9,82.2,0.7
113,16,7.35,49.1,70.6,28.3,88.2,0.8
