Bioreactor,Day,pH,CO2,O2_MFC,Cell_Density,Cell_Viability,Product_Titer
126,37,6.8,50.9,62,13,86,1.9
126,38,7.08,86.4,62,7,87.8,1.9
126,39,6.76,45.4,62,26.2,92.8,2
126,40,7.1,64,62,24.6,92.3,2
126,41,6.95,46.4,62,6.5,81.6,2
126,42,,,62,,,
126,43,,,62,,,
126,44,,,62,,,
126,45,,,62,,,
126,46,7.01,77.5,63,16.1,95.3,0.2
126,47,7.35,71,63,22.2,81,0.2
126,48,7.01,102.4,63,30.7,82.2,0.2
126,49,7.42,62.3,63,28.8,98.1,0.2
126,50,6.79,33.2,63,34.3,87.5,0.3
127,0,7.07,36.1,63,23.6,86.6,0.3
127,1,6.79,38.8,63,17.2,91.7,0.3
127,2,7.14,70.2,63,12.3,93.7,0.3
127,3,7.01,32.1,63,15.5,86.3,0.3
127,4,7.31,45.8,63,31.8,95.7,0.3
127,5,7.41,86,63,17.6,95.1,0.4
127,6,6.72,69.1,63,34.1,88,0.4
127,7,7.08,87.2,63,25.8,86.7,0.4
127,8,7.2,73.4,63,30.1,83.1,0.4
127,9,7.06,44.7,63,33.3,84.2,0.4
127,10,6.82,96.6,63,27.7,88.9,0.4
127,11,7.46,72.7,63,6.3,81.4,0.4
127,12,6.73,39.1,63,16.2,84.3,0.4
127,13,6.9,103,63,8.3,88,0.4
127,14,7.12,86.9,63,12.5,90.7,0.4
127,15,7.16,75.1,63,25.5,87,0.5
127,16,7.16,109.4,63,5.8,85.9,0.5
127,17,6.77,42.9,63,18.9,84.5,0.6
127,18,6.8,83.9,63,10.3,98.3,0.6
127,19,7.37,80.4,63,19.6,90.3,0.6
127,20,6.98,57.6,63,18.8,97.7,0.6
127,21,7.11,101.9,63,6.3,91.8,0.6
127,22,6.71,67.1,63,21.1,81.2,0.6
127,23,7.21,78.8,63,12.2,94.9,0.6
127,24,6.75,50,63,17.1,80.2,0.6
127,25,7.45,48.9,63,6.4,88,0.6
127,26,7.39,107.8,63,9.2,88.4,0.6
127,27,7.45,109.3,63,14.1,85.2,0.6
127,28,7.07,56.7,63,31.2,90.2,0.6
127,29,6.99,66.1,63,25.1,97.5,0.7
127,30,6.96,32.5,63,18.7,96.9,0.7
127,31,6.97,66,63,16.7,83.6,0.7
127,32,7.28,51.6,63,28.2,98.4,0.7
127,33,7.14,67.5,63,25.5,82.6,0.7
127,34,7.04,74.4,63,25.9,92.6,0.7
127,35,7.08,58.8,63,27.3,85.8,0.8
127,36,7.18,66.5,63,11.1,93.9,0.8
127,37,7.34,84.8,63,24.9,87,0.8
127,38,7.5,81.6,63,21,83.9,0.8
127,39,6.77,95.5,63,11.2,82,0.9
127,40,6.86,34.8,63,32.1,93.1,0.9
127,41,6.78,39.2,63,26,85.6,0.9
127,42,6.96,77.5,63,9.7,99,0.9
127,43,7.1,93.3,63,23.9,91.2,0.9
127,44,7.3,103.8,63,22.6,87.9,0.9
127,45,7.43,36.3,63,15.7,90.9,0.9
127,46,7.34,41.5,63,20.1,88,0.9
127,47,7.33,48.3,63,26.2,80,0.9
127,48,7.3,48,63,23.4,90.6,1
127,49,6.89,74.9,63,5.3,96.9,1
127,50,6.77,30.2,63,14,84.1,1
128,0,7.27,30.3,63,5.9,94.4,1.1
128,1,6.87,90.4,63,30.7,88.3,1.1
128,2,7.01,45.8,63,34,86.7,1.1
128,3,6.87,67.6,63,16.2,94,1.1
128,4,7.02,44.7,63,23.4,81.8,1.1
128,5,7.12,70.1,63,32,82,1.2
128,6,7.41,87.4,63,7.2,81,1.2
128,7,7.01,78.1,63,20.4,95.4,1.2
128,8,6.8,39.2,63,13.2,96.5,1.2
128,9,6.92,34.1,63,20.6,88.5,1.2
128,10,7.1,41.7,63,18.3,92.6,1.2
128,11,7.43,82.8,63,33.4,81,1.2
128,12,7.27,107.5,63,7.6,83.8,1.2
128,13,7.21,95.9,63,17.7,91,1.3
128,14,7.23,40.4,63,23.8,95.7,1.3
128,15,6.79,89.9,63,18.2,83.6,1.3
128,16,6.72,85.3,63,26.2,93.8,1.3
128,17,7.14,52.2,63,5.5,88.6,1.3
128,18,6.8,65.2,63,30.7,92.9,1.4
128,19,6.79,46.6,63,6.9,92.7,1.4
128,20,7.28,83.6,63,34.9,89.1,1.4
128,21,6.92,101.2,63,15.8,81.5,1.4
128,22,6.84,73.5,63,11.1,92.1,1.4
128,23,7.39,40,63,15,95.2,1.4
128,24,7.16,107.9,63,6.2,95.3,1.4
128,25,6.93,63.5,63,31.7,88.2,1.5
128,26,7.4,71.4,63,12.4,84.1,1.5
128,27,7.05,51.4,63,6.7,96.8,1.5
128,28,7.02,85.3,63,24,92.4,1.5
128,29,7.43,71.7,63,13,82.1,1.5
128,30,7.3,108.2,63,30.9,89.2,1.6
128,31,7.09,41.5,63,8.7,86.9,1.6
128,32,6.72,104.5,63,24.9,90.6,1.6
128,33,6.94,80.9,63,26.2,81.7,1.6
128,34,6.75,48.5,63,16.8,83.9,1.7
128,35,7.45,91,63,15,93.5,1.7
128,36,6.8,48,63,21.2,86.2,1.8
128,37,6.86,56.2,63,11.8,90.9,1.8
128,38,6.75,30.5,63,28.5,89,1.8
128,39,7.28,100.4,63,21.3,80,1.8
128,40,7.41,77.6,63,6.8,98,1.8
128,41,7.18,95.1,63,30.5,82.1,1.8
128,42,6.94,46.4,63,24.4,97.5,1.9
128,43,7.19,106.3,63,21.9,96.1,1.9
128,44,6.93,58.5,63,24.5,82,1.9
128,45,7.21,37.1,63,31.7,95.1,1.9
128,46,7.16,49.4,63,29.3,90.2,2
128,47,6.85,98.7,63,9.9,91.2,2
128,48,6.71,84.4,63,14.8,81.5,2
128,49,,,63,,,
128,50,,,63,,,
129,0,7.33,34.7,64,23.9,83.8,0.2
129,1,7.08,32.8,64,25.8,90,0.2
129,2,6.92,96.5,64,23.2,95.3,0.3
129,3,7.05,76.8,64,5.8,84,0.3
129,4,6.89,38.6,64,26.6,92.1,0.4
129,5,7.48,104.5,64,19.6,87.2,0.4
129,6,7.24,101.5,64,24,98.7,0.4
129,7,7.44,45,64,24.6,93.7,0.4
129,8,7.08,92,64,17.9,88.2,0.4
129,9,7.28,32.4,64,5.3,92.1,0.4
129,10,7.12,83,64,17.4,96,0.4
129,11,6.78,109.9,64,32.4,81.6,0.4
129,12,7.19,103.3,64,16.8,84.6,0.4
129,13,7.08,102.7,64,27,89.4,0.4
129,14,6.87,77,64,22.8,98.7,0.4
129,15,6.77,102.3,64,15.6,92.8,0.4
129,16,6.81,90.2,64,23,86.6,0.4
129,17,6.79,101.1,64,27.1,88.7,0.5
129,18,6.88,42.9,64,27.6,91,0.5
129,19,6.98,94.2,64,23,90,0.5
129,20,6.96,48.7,64,16.7,84.1,0.5
129,21,7.31,75,64,26.7,83.2,0.5
129,22,7.1,100.2,64,16.3,93.6,0.5
129,23,6.94,64,64,26.3,94.1,0.5
129,24,6.85,33.2,64,17.2,94.5,0.6
129,25,7.38,78,64,20.6,96.9,0.6
129,26,6.71,49.1,64,19.5,85.5,0.6
129,27,6.84,94.4,64,22.3,82,0.6
129,28,7.27,35.1,64,30.8,83.9,0.6
129,29,6.88,62,64,30.7,96.4,0.6
129,30,7.26,73.9,64,10.8,96.9,0.7
129,31,7.27,82.2,64,11.1,98.5,0.7
129,32,7.23,59,64,30.2,85.9,0.7
129,33,7.46,36.7,64,28.5,82.8,0.7
129,34,7.16,87.5,64,19.1,85.5,0.8
129,35,7.19,90.2,64,28.2,96.4,0.8
129,36,7.28,56.6,64,13.2,84,0.8
129,37,7.38,98.7,64,32.6,90.1,0.8
129,38,6.98,94.8,64,7.9,94.6,0.8
129,39,7.01,34.6,64,5.8,89.2,0.8
129,40,7.42,31.4,64,12.5,80.2,0.8
129,41,6.78,41.9,64,15.8,89.6,0.9
129,42,7.41,39,64,24.1,88.2,0.9
129,43,7.37,37.6,64,20.6,92.6,0.9
129,44,7.32,65.5,64,7.1,92.9,0.9
129,45,6.88,99.9,64,9.9,90,0.9
129,46,7.32,42.1,64,22,97,0.9
129,47,7.35,82.2,64,31.5,96.1,0.9
129,48,6.75,90.8,64,25.8,93,1
129,49,6.99,79.9,64,34.7,87.8,1
129,50,7.26,83.3,64,25.2,93.6,1
130,0,7.3,95.6,64,32.9,92.7,1
130,1,7.23,47.2,64,9.3,87.6,1
130,2,7.03,84.6,64,24.7,87.8,1
130,3,7.21,66.8,64,12.6,81.4,1
130,4,7.21,58.3,64,7.6,94.9,1
130,5,7.08,80.7,64,26.2,88.4,1
130,6,7.41,61.6,64,9.8,82.8,1.1
130,7,6.76,99,64,20.1,80.8,1.1
130,8,7.5,49.9,64,24.9,89.4,1.1
130,9,7.29,66.2,64,23.2,88.7,1.2
130,10,6.79,88.3,64,5.1,92,1.2
130,11,7.14,107.9,64,6.7,93.5,1.2
130,12,7.12,66.7,64,33.9,86.5,1.3
130,13,7.29,96.8,64,15.5,80.1,1.3
130,14,7.44,99.6,64,26.1,95.2,1.3
130,15,6.77,63.2,64,24.8,94.7,1.3
130,16,7.17,82.8,64,30.1,91.6,1.3
130,17,7.47,37.7,64,22.7,84.6,1.3
130,18,6.87,45.5,64,23,81.7,1.3
130,19,7.47,109.6,64,19.1,97.2,1.4
130,20,7.13,47.8,64,19.9,96.8,1.4
130,21,6.81,34.7,64,6.3,90.7,1.4
130,22,6.91,45.7,64,19.7,85,1.4
130,23,7,94.4,64,19.3,81.2,1.4
130,24,7.18,51.7,64,9.8,91.8,1.4
130,25,7.01,47.8,64,23.8,84.4,1.4
130,26,6.72,87.1,64,18.8,86.4,1.4
130,27,7.33,60.8,64,21.1,87.2,1.4
130,28,6.84,67,64,28.9,84.6,1.5
130,29,7.11,81.8,64,11.5,93.4,1.5
130,30,7.48,46.4,64,33.5,91.7,1.5
130,31,7.43,96.4,64,24,83.2,1.5
130,32,7.18,50.3,64,25.7,94.3,1.5
130,33,7.16,51.7,64,14.5,96.6,1.6
130,34,7.28,55,64,34.1,93.7,1.6
130,35,7.13,68.5,64,33.3,98.1,1.6
130,36,7.14,57.1,64,17.9,97.8,1.6
130,37,6.81,36.5,64,32.7,86.7,1.6
130,38,6.9,40,64,20.1,91.4,1.7
130,39,7.47,75.5,64,22.5,87.7,1.7
130,40,6.88,102.5,64,6.6,98.1,1.7
130,41,6.91,70.2,64,19.1,80.3,1.7
130,42,7.23,90.8,64,26.6,87.1,1.7
130,43,6.76,55.3,64,16.3,97.5,1.7
130,44,7.13,36.1,64,8.3,86.1,1.8
130,45,7.16,89.4,64,23.1,91.7,1.8
130,46,6.81,94.9,64,26.1,97,1.8
130,47,7.1,84.9,64,17.6,89.7,1.8
130,48,6.83,54,64,5.3,98.4,1.8
130,49,6.93,46.2,64,27.4,82.2,1.8
130,50,6.92,87.4,64,14.1,83.6,1.8
131,0,6.76,63.3,64,28.3,90.5,1.9
131,1,6.94,55.9,64,26.2,90.2,1.9
131,2,7.21,51.1,64,11,87.9,1.9
131,3,6.98,107.9,64,17.6,90.9,1.9
131,4,7.27,72.9,64,26.4,87.9,1.9
131,5,7.29,30.5,64,24.7,94,2
131,6,6.93,54.1,64,27.2,97.1,2
131,7,,,64,,,
131,8,,,64,,,
131,9,7.37,58.1,65,31.4,92.3,0.2
131,10,7.46,96.1,65,25.2,90,0.2
131,11,7.44,99.4,65,21.1,87.5,0.2
131,12,7.41,40.7,65,26.8,93.1,0.2
131,13,7.2,52.8,65,23,92.6,0.2
131,14,6.93,108.8,65,23.7,88.9,0.3
131,15,7.34,65.9,65,22.9,89.5,0.3
131,16,6.95,69.3,65,30.8,90,0.3
131,17,6.97,40.7,65,28.6,93.3,0.3
131,18,7.18,39.3,65,25.9,95.3,0.3
131,19,7.09,46.6,65,32.1,85.9,0.3
131,20,7.41,38.1,65,34.9,96.6,0.3
131,21,7.07,54,65,7.5,87.2,0.3
131,22,7.1,64.6,65,16.7,88.8,0.3
131,23,6.79,46,65,9.3,87.6,0.4
131,24,7,62.5,65,18,97.1,0.4
131,25,7.42,57.4,65,25.7,82,0.4
131,26,7.16,94,65,21.3,92.7,0.4
131,27,7.37,64,65,28.5,93.1,0.4
131,28,6.99,87.8,65,30.3,95.2,0.5
131,29,7.39,98.3,65,11.7,97.7,0.5
131,30,6.98,65,65,22.9,96.8,0.5
131,31,6.74,83.4,65,28.9,80.7,0.5
131,32,7.29,34.2,65,14.2,98.2,0.5
131,33,6.7,63.4,65,24.6,96,0.5
131,34,7.21,63.5,65,23.4,82.1,0.5
131,35,7.3,43.4,65,23,84.7,0.6
131,36,7.11,88.2,65,11.1,90.4,0.6
131,37,6.81,58.9,65,26.2,94.9,0.6
131,38,6.77,106.2,65,17.5,96.5,0.6
131,39,7.42,65.8,65,9.6,95,0.7
131,40,7.16,95.8,65,9.6,85.9,0.7
131,41,6.81,94.2,65,19.1,85,0.7
131,42,7.03,81.9,65,31.4,96.8,0.7
131,43,7.49,81,65,24.4,89,0.7
131,44,7.12,46,65,34.7,91.8,0.7
131,45,7.06,40.4,65,7.8,80.1,0.8
131,46,6.82,45,65,34.3,85.6,0.8
131,47,7.01,99.3,65,21,87.9,0.8
131,48,7.43,57.7,65,22.9,93.6,0.8
131,49,7.17,105.2,65,24.2,90.2,0.9
131,50,7.11,40,65,25.7,93.6,0.9
132,0,7.37,100.2,65,6.1,90.3,0.9
132,1,7.49,74.5,65,15.3,85.2,0.9
132,2,7.32,95.9,65,27,93.5,0.9
132,3,6.75,91.4,65,25.5,96.9,0.9
132,4,7.06,39.5,65,13.5,95.8,1
132,5,6.75,36.2,65,30.8,88.3,1
132,6,6.78,51.7,65,11.6,87.6,1
132,7,6.81,61.3,65,9.7,90,1
132,8,6.75,30.7,65,34.8,93.1,1
132,9,6.93,75.3,65,17.7,80.6,1
132,10,7.05,56.7,65,14.1,86.4,1
132,11,7.41,90.2,65,22,92.1,1.1
132,12,6.85,48.4,65,14.6,83.2,1.1
132,13,7.5,92.4,65,15,83.7,1.1
132,14,6.81,82,65,19.6,94.7,1.1
132,15,7.36,109.4,65,28.1,85.4,1.2
132,16,7.2,107.6,65,14.9,90.8,1.2
132,17,7.39,43.7,65,20.7,81.7,1.2
132,18,7.49,59.9,65,18.6,85.3,1.2
132,19,7.06,91.4,65,33.5,85.5,1.2
132,20,7.05,87.5,65,20.8,89,1.2
132,21,7.15,46.7,65,11.4,85.7,1.3
132,22,7.29,31.7,65,17.6,85.2,1.3
132,23,7.41,48.9,65,23,93.8,1.3
132,24,7.43,73.6,65,17.2,90.3,1.3
132,25,6.83,92.5,65,11.9,88.6,1.3
132,26,7.31,44.8,65,24.1,93.2,1.3
132,27,7.11,68.9,65,24,82.9,1.3
132,28,7.22,73.1,65,27.1,82.1,1.3
132,29,7.2,63.1,65,11.9,82.5,1.3
132,30,6.93,87.7,65,18.2,80.1,1.4
132,31,7.44,109.1,65,10,81.2,1.4
132,32,6.99,41.8,65,32.2,95.6,1.4
132,33,6.9,92.4,65,34,89.6,1.4
132,34,7.36,96.7,65,31.9,81.1,1.4
132,35,7.08,59,65,20,89.8,1.4
132,36,6.89,84.4,65,21.6,89.6,1.4
132,37,7.16,55.8,65,27.7,89.4,1.6
132,38,6.89,105.3,65,12.6,98.8,1.6
132,39,7.37,31.4,65,34.8,87.7,1.6
132,40,7.33,44.1,65,25.1,87.4,1.6
132,41,7.16,82.7,65,8.4,88.3,1.6
132,42,7.31,105.3,65,28.6,95,1.6
132,43,7.22,104.4,65,18.9,84.2,1.7
132,44,7.39,99,65,12.5,93.2,1.7
132,45,7.19,45.7,65,19.7,96.3,1.8
132,46,7.24,108.3,65,9.2,89,1.8
132,47,6.87,36.5,65,5.4,97.8,1.8
132,48,7.31,82,65,34.3,80.6,1.8
132,49,7.21,108.5,65,5.6,96.4,1.9
132,50,7.48,45,65,33.1,97.6,1.9
133,0,6.87,39.7,65,31.1,83.9,1.9
133,1,7.44,85.9,65,18.5,98.6,1.9
133,2,7.39,102,65,27.6,81.4,1.9
133,3,6.96,109,65,9.2,87.6,1.9
133,4,7.43,81.8,65,11.7,81.5,1.9
133,5,6.71,61.7,65,5.2,93.1,2
133,6,,,65,,,
133,7,,,65,,,
133,8,,,65,,,
133,9,7.45,82.1,66,28.7,85.7,0.2
133,10,6.9,77.1,66,32.3,97.9,0.2
133,11,7.27,73.4,66,12.9,92,0.2
133,12,7.16,64.2,66,21.5,85.6,0.2
133,13,6.9,109.2,66,9.2,85.5,0.3
133,14,7.29,70.4,66,20.5,90.7,0.3
133,15,6.71,70,66,28.3,92.5,0.3
133,16,7.34,44.6,66,32.8,96.7,0.3
133,17,6.82,60.5,66,12.4,83.3,0.3
133,18,6.73,34.1,66,25.4,93.2,0.4
133,19,7.04,92.3,66,13.3,83.4,0.4
133,20,6.73,91,66,20.6,81.5,0.4
133,21,6.87,71.2,66,22.2,80.4,0.4
133,22,7.24,39.5,66,11.3,93.5,0.4
133,23,6.81,67.2,66,10.7,87.5,0.4
133,24,6.71,76.8,66,5.6,92.6,0.4
133,25,7.48,38.4,66,28.4,97,0.4
133,26,7.13,84.1,66,32.5,82,0.5
133,27,7.11,48.9,66,15,88.7,0.5
133,28,6.78,63.7,66,19,99,0.5
133,29,6.88,45.6,66,31.7,97.2,0.5
133,30,7.32,101.7,66,7.1,95.1,0.5
133,31,7.34,52.6,66,27,93.1,0.5
133,32,7.12,83.5,66,31.1,86.3,0.6
133,33,7.42,93.2,66,25,84.7,0.6
133,34,7.11,104.4,66,34.3,90.2,0.6
133,35,6.73,42.8,66,35,91.9,0.6
133,36,7.39,47.8,66,19.5,80.4,0.7
133,37,7.26,85.7,66,28,91.9,0.7
133,38,7.15,56.5,66,24.1,92.5,0.7
133,39,6.88,104.9,66,15.6,94.7,0.7
133,40,6.85,107.1,66,34.7,81.9,0.7
133,41,7.44,104.2,66,22,96.3,0.8
133,42,6.7,44.2,66,31.7,88.6,0.8
133,43,7.35,92.6,66,24.6,95.5,0.8
133,44,7.12,83.1,66,19.2,83.7,0.8
133,45,6.94,89.1,66,17.4,92.4,0.8
133,46,6.71,62.2,66,10.7,90.8,0.8
133,47,7.07,54,66,18.3,86.2,0.8
133,48,7.37,105.2,66,32.8,97.6,0.9
133,49,6.95,54.7,66,18.6,82.1,0.9
133,50,6.75,58.1,66,15.1,98.5,0.9
134,0,6.94,44.2,66,22.6,91.9,0.9
134,1,7.21,65.2,66,6.5,90.1,0.9
134,2,7.33,99.4,66,8.1,93.2,1
134,3,7.31,97.6,66,15.2,89.4,1
134,4,7.33,76.8,66,28.2,93.1,1
134,5,7.06,89,66,11.4,95.2,1
134,6,6.92,75.8,66,24.4,94.7,1
134,7,7.23,77.8,66,8.2,94.3,1
134,8,6.82,69.1,66,20.3,95.8,1
134,9,7.34,92.7,66,23.6,81.2,1.1
134,10,7.11,67.2,66,5.1,86.8,1.1
134,11,6.73,85.9,66,30.4,91.1,1.1
134,12,7.15,48.7,66,31.5,88.8,1.1
134,13,7.01,65.1,66,17.5,81.8,1.1
134,14,6.92,45.4,66,34.4,83.7,1.1
134,15,7.42,36.6,66,26.2,80.3,1.1
134,16,6.72,66.7,66,33.3,89.8,1.1
134,17,7.4,82.3,66,9,87.2,1.1
134,18,7.31,78.1,66,33.7,83.1,1.1
134,19,6.79,81.3,66,27.3,96.3,1.2
134,20,7.24,72.7,66,10.3,80.1,1.2
134,21,7.3,65.6,66,34.9,95.9,1.2
134,22,7.5,57.4,66,22,97.2,1.2
134,23,6.98,49.6,66,34,89.2,1.2
134,24,7.44,39.9,66,27.9,97.7,1.2
134,25,7.44,84.6,66,24.8,94.5,1.2
134,26,7.44,102.9,66,17.8,84.1,1.3
134,27,7.29,90.2,66,24.8,94,1.3
134,28,7.23,69.9,66,11.6,89.2,1.3
134,29,6.71,64,66,30.8,88.7,1.4
134,30,6.75,85.1,66,6.6,93.1,1.4
134,31,7.08,109.6,66,28.8,88.9,1.4
134,32,6.87,42.3,66,7.1,92.6,1.4
134,33,6.98,39.8,66,15.2,89.5,1.4
134,34,7.06,46.9,66,16.4,84.9,1.5
134,35,6.99,59.2,66,20.9,84.7,1.5
134,36,7.32,106.4,66,7.9,82.1,1.5
134,37,6.92,85.8,66,18.8,85,1.5
134,38,7.13,97.7,66,12.8,90.5,1.5
134,39,6.72,48.5,66,18.1,86.6,1.5
134,40,6.89,95.8,66,8.9,82.7,1.5
134,41,7.42,75,66,21.7,87.3,1.5
134,42,7.3,81.1,66,28.8,98.7,1.5
134,43,7.38,84.2,66,16.9,96.5,1.6
134,44,7,36.9,66,30.4,81,1.6
134,45,7.47,86.9,66,32.7,89.1,1.6
134,46,7.16,45.5,66,24.3,94.5,1.6
134,47,6.97,80.2,66,15.9,93.6,1.6
134,48,7.09,61.8,66,30.4,90.3,1.7
134,49,7.16,96.1,66,11.6,96.9,1.7
134,50,7.26,85.9,66,20.3,87,1.7
135,0,6.74,69.1,66,9,92.3,1.7
135,1,7.4,108.2,66,30.6,84.9,1.7
135,2,7.42,70,66,27.2,86.9,1.7
135,3,7.28,53.8,66,31,87.6,1.7
135,4,6.78,88,66,33.6,90.9,1.7
135,5,7,37.8,66,15.1,80.6,1.7
135,6,6.72,50.6,66,28.6,94.3,1.7
135,7,6.89,38.2,66,22.3,95.5,1.8
135,8,7.24,76.4,66,11.6,82.5,1.8
135,9,6.98,53.4,66,32.9,96.7,1.8
135,10,6.91,32,66,30.8,92.3,1.8
135,11,7.11,63.1,66,8.6,81.2,1.9
135,12,7.34,102.9,66,15.9,81,1.9
135,13,7.1,30.8,66,14.1,83.7,1.9
135,14,7.38,57.3,66,16.4,87.4,1.9
135,15,6.86,77.1,66,20,88.3,1.9
135,16,6.79,32.8,66,17.1,96.3,1.9
135,17,7.21,81.9,66,13.3,85.3,2
135,18,6.93,91.3,66,16.5,83.7,2
135,19,7.37,32.6,66,31.2,82.6,2
135,20,7.27,75.5,66,23.4,97.8,2
135,21,,,66,,,
135,22,7.03,45.7,67,19.7,85.1,0.2
135,23,6.88,39.5,67,27.6,87.2,0.2
135,24,7.04,82,67,12.5,87.6,0.3
135,25,7.3,77.4,67,30.7,86.4,0.3
135,26,7.46,46.3,67,26,98.6,0.3
135,27,7.43,104.7,67,16.7,93.2,0.3
135,28,7.34,45,67,23.8,83.3,0.3
135,29,6.94,57.3,67,24.8,98,0.3
135,30,7.04,87.2,67,10.4,83.7,0.3
135,31,7.19,42.9,67,18.7,80,0.3
135,32,6.83,95,67,7.9,82.7,0.3
135,33,6.9,35.9,67,20.2,86.9,0.4
135,34,7.1,71.1,67,14.9,96.7,0.4
135,35,7.28,45.1,67,11.8,88.1,0.4
135,36,7.03,37.4,67,15.2,97.6,0.4
135,37,7.05,81.9,67,14.8,92.5,0.4
135,38,6.98,96.2,67,34,82.2,0.4
135,39,7.42,89.8,67,27.4,98.5,0.4
135,40,7.3,30.6,67,5.3,87.5,0.5
135,41,7.01,94.5,67,17.9,89.2,0.5
135,42,7.29,43.1,67,27.9,94,0.5
135,43,7.49,42.7,67,18.3,88.6,0.5
135,44,6.78,43.5,67,28,88,0.5
135,45,6.77,100,67,22.4,98.4,0.5
135,46,6.87,42.7,67,28.5,92.9,0.5
135,47,6.86,75.6,67,8.7,96.6,0.6
135,48,7.45,67.2,67,12,90.2,0.6
135,49,6.75,39.9,67,18.2,96.2,0.6
135,50,7.42,79.4,67,6.4,86.4,0.6
136,0,6.91,37.5,67,22.2,82.4,0.6
136,1,7.25,72.1,67,14.2,95,0.6
136,2,7.2,73.1,67,30.1,92.9,0.7
136,3,7.48,96.1,67,7.6,97,0.7
136,4,7.39,34.5,67,15,90.7,0.7
136,5,6.8,100.8,67,31.8,87.3,0.8
136,6,7.1,70,67,29.2,82.8,0.8
136,7,7.09,39.6,67,19.5,92.8,0.8
136,8,7.19,98.6,67,23.5,80.1,0.8
136,9,6.81,94.9,67,5.5,87,0.9
136,10,6.8,81.9,67,26.3,90.3,0.9
136,11,7.12,75.8,67,29.5,92.3,0.9
136,12,6.9,64.6,67,33.5,90.1,0.9
136,13,7.48,33.9,67,18.8,92,0.9
136,14,6.82,70.8,67,16.8,81.7,0.9
136,15,6.71,103.3,67,8.4,87.3,1
136,16,6.91,96.1,67,14.8,85,1
136,17,7.24,44.2,67,13.8,95.1,1
136,18,7.08,84.9,67,14.2,86.2,1
136,19,7.18,83,67,27.5,87,1
136,20,6.95,81.7,67,30.9,93.5,1
136,21,7.25,95.8,67,18.5,90.2,1
136,22,7.32,74.7,67,23,97.6,1.1
136,23,7.03,88.1,67,27.7,92.6,1.1
136,24,7.29,62.7,67,18.9,94.9,1.1
136,25,7.04,65.4,67,31.5,85.4,1.1
136,26,7.33,48.2,67,32.7,98.3,1.1
136,27,6.98,63.9,67,6.3,82.1,1.1
136,28,7.46,81,67,22,81.6,1.2
136,29,7.18,99,67,25.8,98.3,1.2
136,30,7.17,75.2,67,31.5,94.5,1.2
136,31,6.76,54.9,67,6.4,97.9,1.2
136,32,7.2,66.1,67,26.3,83.4,1.3
136,33,6.87,44.2,67,33.4,92.4,1.3
136,34,6.94,46.5,67,32.4,91.3,1.3
136,35,7.11,54.3,67,28.1,88,1.3
136,36,7.39,69.2,67,18.5,94.7,1.3
136,37,7.32,67.9,67,22.2,91,1.3
136,38,7.47,39.6,67,8.5,93.3,1.3
136,39,6.85,79.8,67,30,91.8,1.3
136,40,7.32,50.7,67,17.8,95.5,1.3
136,41,6.85,81.3,67,25.5,90.9,1.3
136,42,7.49,42.5,67,13.4,82.7,1.3
136,43,7.34,56.4,67,5.2,86.5,1.3
136,44,6.87,81.7,67,8,86.3,1.4
136,45,6.77,101,67,10.5,94.7,1.4
136,46,6.7,34.6,67,34.3,90,1.4
136,47,7.17,98.2,67,30.2,96.1,1.4
136,48,7.27,37.3,67,34.3,92.5,1.4
136,49,7.45,80,67,29.3,84.4,1.5
136,50,7.33,100.9,67,11.7,91.4,1.5
137,0,6.8,42.6,67,18.6,86,1.5
137,1,7.29,48.1,67,26.8,80.5,1.5
137,2,6.7,80.3,67,19.4,96.1,1.5
137,3,6.74,32.1,67,29.5,90.2,1.5
137,4,6.83,69.8,67,12.2,82,1.5
137,5,7.27,53.8,67,22.8,80.9,1.5
137,6,6.71,81.9,67,26.2,83.1,1.6
137,7,6.99,94.2,67,8.8,97.4,1.6
137,8,7.4,60.3,67,29.5,88.8,1.6
137,9,7.08,40.4,67,20.3,99,1.6
137,10,6.96,88.5,67,28.1,92.8,1.6
137,11,6.82,36.5,67,29.2,85,1.6
137,12,7.46,47.2,67,16.2,90.2,1.6
137,13,7.18,69,67,13.3,80.7,1.6
137,14,6.93,50.5,67,28.7,88.6,1.7
137,15,6.78,109.7,67,5.1,83.9,1.7
137,16,7.2,73.2,67,8.8,90.8,1.7
137,17,7.34,32.4,67,20.1,85.8,1.7
137,18,7.45,107.2,67,6.8,92.8,1.7
137,19,7.31,31.6,67,13.1,88.3,1.7
137,20,7.32,54.8,67,16.9,88.9,1.8
137,21,7.32,92.3,67,31.4,87.8,1.8
137,22,6.78,31.1,67,20.7,95.6,1.8
137,23,7.48,56.2,67,22.7,94.1,1.8
137,24,7.39,43.6,67,29.4,94.7,1.8
137,25,6.93,32.5,67,27.3,91.4,1.8
137,26,7.08,109.2,67,22,80.6,1.9
137,27,7.12,65.6,67,12,82.5,1.9
137,28,7.45,68.7,67,20.3,83.7,1.9
137,29,7.41,65.9,67,31,97.2,1.9
137,30,7.3,108.2,67,14.8,80.1,1.9
137,31,7.19,98,67,30.4,86.4,2
137,32,7.4,59.4,67,8,90.6,2
137,33,7.28,68.4,68,8.6,94.6,0.2
137,34,7.5,34.4,68,13.9,88.1,0.2
137,35,6.99,99.7,68,25.5,92,0.2
137,36,7.21,65.9,68,11.3,86.9,0.3
137,37,6.74,106.2,68,16.9,80.4,0.3
