Bioreactor,Day,pH,CO2,Cell_Density,Cell_Viability,Product_Titer
125,23,7.1,39.7,30.9,90.2,1.3
125,24,6.98,100.6,30.5,91.5,1.3
125,25,7.41,36.6,18.8,82.7,1.3
125,26,6.94,98.5,29.2,96.9,1.3
125,27,6.87,92.9,23.1,98.9,1.3
125,28,7.24,91.6,27.2,80.9,1.3
125,29,6.8,67.8,34.9,85.9,1.3
125,30,7.34,85.2,10.7,83.3,1.3
125,31,6.85,46.5,28.4,80.1,1.3
125,32,6.85,97.6,14.2,94.3,1.3
125,33,7.36,56.5,17.4,90.1,1.3
125,34,7.03,87.7,10.1,94,1.3
125,35,7.21,40.5,20.1,94.1,1.3
125,36,7.04,67,21,94.2,1.3
125,37,7.06,53.7,6.7,84.1,1.3
125,38,6.78,91.9,16.5,82.2,1.3
125,39,7.31,87.1,11.5,95.9,1.3
125,40,7.06,49.6,7.8,84,1.3
125,41,7.38,39.3,28.3,96.6,1.3
125,42,7.08,68.9,22.6,99,1.3
125,43,6.87,62.4,14.3,83.1,1.3
125,44,7.49,34.2,32,94.7,1.3
125,45,7.37,57.6,6.4,94.3,1.3
125,46,7.37,109.2,26,87.4,1.3
125,47,6.83,38.1,20.9,90.6,1.3
125,48,7.45,53.2,30.1,96,1.3
125,49,7.01,76,19.1,87.5,1.3
125,50,6.95,59.2,25.6,86.6,1.3
126,0,7.19,72.1,24.7,82.8,1.3
126,1,6.91,93,23.6,93.9,1.3
126,2,6.98,54.2,33.2,89.5,1.3
126,3,7.47,47.3,18.7,82.3,1.3
126,4,6.77,53.5,7.7,85.4,1.3
126,5,6.73,55.1,24.5,84.5,1.3
126,6,7.44,85.5,30.8,98.6,1.3
126,7,7.06,68.1,33.4,89,1.3
126,8,6.72,100.4,32.3,87.9,1.3
126,9,7.13,99.6,20,88.4,1.3
126,10,7.07,33.5,18.2,91,1.3
126,11,6.76,105.2,31,88.1,1.3
126,12,6.85,47,19.6,90,1.3
126,13,7.29,107.7,32.7,85.6,1.3
126,14,7.38,98.3,25.7,90,1.3
126,15,7.01,32,23.7,80.8,1.3
126,16,6.83,103.2,34.1,90.8,1.3
126,17,7.37,73.9,16,90.1,1.3
126,18,7.15,44.1,6.5,80,1.3
126,19,6.8,75.2,19.9,95.1,1.3
126,20,7.04,84.4,12.7,96.5,1.3
126,21,6.96,56,32.1,84.1,1.3
126,22,6.86,76.4,18.7,85.5,1.3
126,23,7.06,106.8,29.1,97,1.3
126,24,7.12,102.8,16.3,84.1,1.3
126,25,7.17,92.6,32.2,83.8,1.3
126,26,6.7,38.5,17.2,88.4,1.3
126,27,7.16,58,15.8,92.2,1.3
126,28,6.98,88.3,25.1,88.4,1.3
126,29,6.99,77,12.9,81.2,1.3
126,30,6.82,50.7,19.3,82.5,1.3
126,31,7.15,108.6,14.6,87.2,1.3
126,32,6.78,108.7,17.2,88,1.3
126,33,6.91,104.8,27.3,90.9,1.3
126,34,7.4,79,27.4,90.4,1.3
126,35,7.45,69.1,6.2,87.6,1.3
126,36,6.74,91.2,20.2,97.9,1.3
126,37,6.85,81.3,25.5,90.9,1.3
126,38,7.1,93,9.6,81.2,1.3
126,39,6.84,61.6,16.8,96.7,1.3
126,40,7.44,31.7,18.2,93.4,1.3
126,41,7.32,83.6,24,85.2,1.3
126,42,7.35,100.2,9.2,91.9,1.3
126,43,6.98,90.4,17.1,96.1,1.3
126,44,7.31,44.8,24.1,93.2,1.3
126,45,7.14,72.1,27.8,82.7,1.3
126,46,6.96,92.9,16.7,95.8,1.3
126,47,6.88,67.1,23.2,98.8,1.3
126,48,7.41,107.9,27.9,90.9,1.3
126,49,6.93,52.1,10.4,80.3,1.3
126,50,6.72,94.7,11.4,92.5,1.3
127,0,6.73,107.3,15.5,90.1,1.3
127,1,7.2,84.3,23.9,82.8,1.3
127,2,6.92,49.2,28.6,93,1.3
127,3,6.99,65.1,7.9,89.5,1.3
127,4,7.22,41.4,17.4,89.9,1.3
127,5,7.11,68.9,24,82.9,1.3
127,6,7.05,108.4,28,83.3,1.3
127,7,7.22,73.1,27.1,82.1,1.3
127,8,7.3,53.5,27.5,98.3,1.3
127,9,7.35,81.7,14.9,82.1,1.3
127,10,6.9,94.1,10,94.5,1.3
127,11,7.27,73.4,7.2,98.1,1.3
127,12,7.28,82.5,5.5,93,1.3
127,13,6.77,30.8,17.3,81.4,1.3
127,14,6.94,74.7,24.2,82.9,1.3
127,15,7.23,69.9,11.6,89.2,1.3
127,16,7.03,91.6,5.2,81.9,1.3
127,17,7.13,32.1,13.8,90.6,1.3
127,18,7.07,106,30.3,83.2,1.3
127,19,6.99,41.4,19,87.7,1.3
127,20,6.95,43.4,24.3,84,1.3
127,21,7.26,55,23.5,96.5,1.3
127,22,7.25,105.9,26.2,83,1.3
127,23,7.29,86.6,20.1,94,1.3
127,24,7.02,35.4,7.3,90.1,1.3
127,25,6.82,107.5,8.7,93.9,1.3
127,26,7.3,56.9,16.3,89.5,1.3
127,27,6.8,48.2,24.9,92.6,1.3
127,28,7.14,52.2,5.5,88.6,1.3
127,29,6.96,40.4,15.7,96.5,1.3
127,30,7.41,75.3,9.1,98.3,1.3
127,31,7.29,81.2,15.1,92.6,1.3
127,32,7.37,72.9,14.5,86.4,1.3
127,33,7.27,34.8,25.1,92.2,1.3
127,34,7.17,30.5,28.2,98,1.3
127,35,7.03,54.7,14.6,84.1,1.3
127,36,7.49,103.3,29.8,83.7,1.3
127,37,7.14,70.9,34.1,91.1,1.3
127,38,7,101.8,19,91.7,1.3
127,39,7.2,63.1,11.9,82.5,1.3
127,40,7.49,42.5,13.4,82.7,1.3
127,41,7.49,47.5,33.1,88.9,1.3
127,42,7.2,96.4,35,83.8,1.3
127,43,7.19,41.8,27.5,86.4,1.3
127,44,7.42,85.4,15.6,96.6,1.3
127,45,7.38,66.1,33.9,85.9,1.3
127,46,7.31,93.3,5.4,91.5,1.3
127,47,6.91,81.4,16.2,81.8,1.3
127,48,6.88,99.9,33.9,85.8,1.3
127,49,6.79,37.3,34,97.7,1.3
127,50,7.41,41.7,8.3,91.8,1.3
128,0,7.35,45.7,17.1,88.7,1.3
128,1,7.36,62.3,18.8,93,1.3
128,2,7.49,42.7,6.7,85,1.3
128,3,6.77,58.3,23.2,94.2,1.3
128,4,7.47,37.7,22.7,84.6,1.3
128,5,7.05,71.2,19.5,95.2,1.3
128,6,7.31,90.6,17,93.2,1.3
128,7,7.32,81.5,5.3,93.7,1.3
128,8,7.34,56.4,5.2,86.5,1.3
128,9,6.72,51.8,17.1,86.4,1.3
128,10,6.7,66.3,30.2,90.8,1.3
128,11,7.5,37,31,93.9,1.3
128,12,7.03,93.1,5.1,98.8,1.3
128,13,7.28,108.4,11.4,80.8,1.3
128,14,6.78,55.1,27.7,88.5,1.3
128,15,7.13,92.6,7,94.3,1.3
128,16,7.34,44.3,28.3,93,1.3
128,17,6.97,40.5,30.3,85.6,1.3
128,18,7.29,109.9,22.4,81.3,1.3
128,19,7.18,38.7,15.8,88.5,1.3
128,20,6.76,104.4,16.3,86.2,1.3
128,21,6.87,57,22.4,96,1.3
128,22,7.18,107.5,29.8,82.1,1.3
128,23,7.5,105.8,29.8,92.8,1.3
128,24,6.74,89.4,30.3,80.9,1.3
128,25,7.39,102.9,29.2,80,1.3
128,26,7.01,80.4,30.7,97.6,1.3
128,27,6.79,92.4,29.1,87.1,1.3
128,28,7.38,65.8,20.1,96.9,1.3
128,29,6.87,44.3,34.4,81.7,1.3
128,30,7.01,100.6,20.8,94.3,1.3
128,31,7.16,104.7,10.1,85.9,1.3
128,32,6.74,56.7,14.8,96,1.3
128,33,7.15,86.5,13.8,85.4,1.3
128,34,6.95,72.7,16.1,90,1.3
128,35,7.28,64.5,15.8,88.8,1.3
128,36,7.13,93.5,7.7,85,1.3
128,37,7.13,35.2,24.8,88.1,1.3
128,38,6.87,45.5,23,81.7,1.3
128,39,6.74,45.6,18.2,81.7,1.3
128,40,6.93,53.6,7.3,96.8,1.3
128,41,7.25,40.2,29.3,93.5,1.3
128,42,6.87,46.7,24,82.9,1.3
128,43,7.05,95.7,25.5,94.3,1.3
128,44,7.13,95.1,26,82.3,1.3
128,45,7.3,56.8,25.2,92.7,1.3
128,46,7.06,47.6,22.2,98.7,1.3
128,47,7.07,71.2,34.4,89.9,1.3
128,48,7.33,109.3,33.4,92.9,1.3
128,49,7.5,95.1,23,92.7,1.3
128,50,7.17,79.4,11.7,84.3,1.3
129,0,7.12,80.6,29.5,84.1,1.3
129,1,7.06,96.5,7,94.5,1.3
129,2,7.32,107,33.7,91.1,1.3
129,3,7.03,59.5,34.8,86.7,1.3
129,4,6.76,44.9,8.6,89.2,1.3
129,5,7.42,58.9,20.8,93.3,1.4
129,6,7.38,61,34.5,90.2,1.4
129,7,7.02,33.7,27,93.7,1.4
129,8,7.16,81.6,14.4,95.7,1.4
129,9,7.23,53.6,18,94.2,1.4
129,10,7.47,56.7,29.1,89.1,1.4
129,11,7.04,35,9.1,92,1.4
129,12,6.89,66,27,90.3,1.4
129,13,7.42,34.6,28.7,81.9,1.4
129,14,7.17,45.5,13.5,82.3,1.4
129,15,6.8,65.2,30.7,92.9,1.4
129,16,7.46,90.9,11,98.8,1.4
129,17,7.13,90.3,20.7,91.2,1.4
129,18,7.39,54.8,7.2,83.3,1.4
129,19,6.71,38.8,5.8,87,1.4
129,20,6.8,90.8,27.1,85.8,1.4
129,21,6.7,87.4,24.6,98.3,1.4
129,22,7.03,47.6,21.3,92,1.4
129,23,7.04,81.4,8.3,81.3,1.4
129,24,6.77,48.6,14.8,91.4,1.4
129,25,7.37,54.3,29.9,97.8,1.4
129,26,7.28,76.1,30.8,81.5,1.4
129,27,7.02,47.7,12,85.9,1.4
129,28,6.9,55,32.4,85.4,1.4
129,29,6.76,37.4,8.7,89.8,1.4
129,30,6.89,104.5,24.1,88,1.4
129,31,7.13,41,26.5,97.2,1.4
129,32,6.86,87,21.3,80.1,1.4
129,33,7.01,40.3,22.3,81.7,1.4
129,34,6.73,72.7,17.1,87.2,1.4
129,35,6.87,80.8,21.5,80.9,1.4
129,36,6.71,30.5,27.6,93.9,1.4
129,37,7.09,105.5,32,85.5,1.4
129,38,6.87,81.7,8,86.3,1.4
129,39,7.3,74.7,29.2,90.2,1.4
129,40,7.02,108.4,11.1,80.4,1.4
129,41,7.43,105.7,15.9,85.2,1.4
129,42,6.9,96.9,28.9,94.2,1.4
129,43,6.91,67.4,28.7,90.5,1.4
129,44,7.47,109.6,19.1,97.2,1.4
129,45,6.78,101.9,29.5,86.5,1.4
129,46,6.93,33.8,7.3,98.6,1.4
129,47,7.13,47.8,19.9,96.8,1.4
129,48,7.48,31.8,25.1,91.8,1.4
129,49,6.97,92.8,21,96.2,1.4
129,50,6.92,60.7,5.8,95.3,1.4
130,0,7.07,100.2,16,88.4,1.4
130,1,7.01,48,11.5,98.3,1.4
130,2,7.2,56.6,21.4,95.9,1.4
130,3,7.07,31,32.5,93.3,1.4
130,4,6.7,46,23.1,91.2,1.4
130,5,7.36,58.6,33,95.4,1.4
130,6,7.33,69.9,7.8,85.3,1.4
130,7,6.93,102.5,28.7,88.8,1.4
130,8,6.86,66.7,7,93,1.4
130,9,6.97,61.4,27.9,88.1,1.4
130,10,6.96,97.8,22.2,94.8,1.4
130,11,6.93,87.7,18.2,80.1,1.4
130,12,7.48,95,15.5,93.5,1.4
130,13,6.94,69.6,21.4,86.9,1.4
130,14,7.03,95,12.7,89.8,1.4
130,15,7.45,63,20.4,81.3,1.4
130,16,6.8,72,30.6,90.5,1.4
130,17,6.71,35.2,5.5,90,1.4
130,18,7.34,49.8,28.6,93,1.4
130,19,6.97,65.8,25.9,92.6,1.4
130,20,7.15,51.1,20.5,93.2,1.4
130,21,7.46,57,18.5,91.4,1.4
130,22,6.75,49.5,18.9,92.3,1.4
130,23,6.77,33.6,20.2,93.4,1.4
130,24,7.46,57.2,30.7,96.7,1.4
130,25,6.92,75.2,18.6,86.9,1.4
130,26,6.9,105,32.8,98.6,1.4
130,27,6.81,34.7,6.3,90.7,1.4
130,28,6.91,45.7,19.7,85,1.4
130,29,6.98,95.5,33.7,87.1,1.4
130,30,6.99,81.3,9.6,89.1,1.4
130,31,7.18,103.1,12.7,90.7,1.4
130,32,7.41,42.1,6.4,98.2,1.4
130,33,7.48,96.1,20,95.8,1.4
130,34,7,61.4,33.9,90,1.4
130,35,7.23,89.2,17.8,88.5,1.4
130,36,6.86,72.4,33,86.2,1.4
130,37,6.87,104.1,10.9,95.9,1.4
130,38,7.08,78,17.7,95.2,1.4
130,39,7.23,60.3,6.2,84.6,1.4
130,40,7.22,84.8,30.1,86.6,1.4
130,41,7,94.4,19.3,81.2,1.4
130,42,6.9,64.8,28.9,87,1.4
130,43,6.99,80.6,8,92.9,1.4
130,44,7.24,71,21.7,93.2,1.4
130,45,6.81,86.5,18.6,88.9,1.4
130,46,7.38,62.5,24.6,93.1,1.4
130,47,7.41,106.7,18.2,95.6,1.4
130,48,7.06,50.4,20.7,81.4,1.4
130,49,7.07,101.8,19.2,87.8,1.4
130,50,7.04,59.9,25.6,98.9,1.4
131,0,7.06,103.5,19.5,90.4,1.4
131,1,7.27,107.2,13.8,84.5,1.4
131,2,7.2,76.6,24.3,80.2,1.4
131,3,6.89,108.5,30.4,92.9,1.4
131,4,7.38,95.1,31.9,85.9,1.4
131,5,7.19,51,5.8,97.3,1.4
131,6,6.84,59.5,33.3,88.2,1.4
131,7,6.8,83.8,20.8,89.5,1.4
131,8,7.21,38.5,12.4,83.1,1.4
131,9,7.02,107.6,29.2,86,1.4
131,10,7.44,60.6,16.3,93.5,1.4
131,11,7.3,56,11.4,92.5,1.4
131,12,7.48,94.5,20.5,83.6,1.4
131,13,6.75,92.5,10.8,88.2,1.4
131,14,6.9,86,21.5,97.2,1.4
131,15,7.36,81.2,18.3,85.1,1.4
131,16,7.05,93.6,5.5,98,1.4
131,17,7.31,98.4,12.8,84.8,1.4
131,18,7.08,68.2,20.4,96.1,1.4
131,19,6.94,93.9,17.7,93.4,1.4
131,20,7.1,53.7,13.4,85.1,1.4
131,21,7.29,95.6,21.1,96.8,1.4
131,22,7.08,75.5,24.4,83,1.4
131,23,7.1,44,15.6,83.9,1.4
131,24,6.87,47.4,7.6,92,1.4
131,25,7.42,55.7,32.2,81.9,1.4
131,26,7.21,105.1,15.2,84,1.4
131,27,6.96,105.3,16.6,90.2,1.4
131,28,7.05,85.8,27.9,92.3,1.4
131,29,7.41,34.8,22.1,80.7,1.4
131,30,7.32,69.4,34.1,96.2,1.4
131,31,7.13,101.6,11.4,82.9,1.4
131,32,7.38,49,26.2,89,1.4
131,33,6.72,99.1,30.2,92.3,1.4
131,34,6.71,36.2,34.3,84.6,1.4
131,35,7.12,91.3,25.2,94.1,1.4
131,36,6.87,88.3,27.2,82.9,1.4
131,37,6.82,93.9,28.5,87.3,1.4
131,38,7.47,56.7,21.7,95,1.4
131,39,6.93,51.5,15.5,93.6,1.4
131,40,6.77,101,10.5,94.7,1.4
131,41,7.21,82,26.6,97.6,1.4
131,42,7.42,95.8,22.9,82,1.4
131,43,7.17,39.9,5.3,84.6,1.4
131,44,6.86,82.6,33.6,86.3,1.4
131,45,7.11,100.2,10.5,91.6,1.4
131,46,7.37,64.2,28.9,89.7,1.4
131,47,7.36,102.5,18.9,80.8,1.4
131,48,7.33,76.5,34.9,82.7,1.4
131,49,6.83,79.2,32,82.9,1.4
131,50,7.1,40.6,15.9,95.6,1.4
132,0,6.81,36.6,27,98.2,1.4
132,1,7.27,56.4,34.4,84,1.4
132,2,7.15,89.8,25.7,85.5,1.4
132,3,6.71,109.8,14.1,97.1,1.4
132,4,7.32,84.9,7.4,82.4,1.4
132,5,7.1,46.3,23.7,91.1,1.4
132,6,7.02,48.4,22.4,97,1.4
132,7,6.79,46.6,6.9,92.7,1.4
132,8,7.25,106.5,11.8,85.7,1.4
132,9,7.31,42.6,22.7,89.3,1.4
132,10,7.26,93.2,24,98.1,1.4
132,11,6.83,51.1,27.2,83.5,1.4
132,12,6.97,67.3,9,95.4,1.4
132,13,7.31,41.9,17.5,85.6,1.4
132,14,6.81,72.8,28.7,94.1,1.4
132,15,7.07,66.5,23.5,85.4,1.4
132,16,7.32,70.3,31.6,94.3,1.4
132,17,6.7,34.6,34.3,90,1.4
132,18,7.07,88.4,32.3,97.4,1.4
132,19,7.42,58.5,11,86.7,1.4
132,20,7.08,87.2,14.4,96.7,1.4
132,21,7.42,47.9,5.1,81.1,1.4
132,22,7.24,60.4,14.4,99,1.4
132,23,6.76,70.2,23.8,93.1,1.4
132,24,7.05,36.6,8.4,82.8,1.4
132,25,7.44,109.1,10,81.2,1.4
132,26,7.47,90.4,19.2,92.2,1.4
132,27,7.28,47,12.6,84.9,1.4
132,28,7.29,74,18.7,92.9,1.4
132,29,6.72,94.2,12.5,93.5,1.4
132,30,6.76,107.6,18.4,82.9,1.4
132,31,7.24,88.3,32.2,87.4,1.4
132,32,7.24,96.4,28.2,94.4,1.4
132,33,7.36,53.2,7.9,95,1.4
132,34,6.81,58.1,16.2,80.2,1.4
132,35,7.07,104.6,34.1,82.9,1.4
132,36,7.44,64.6,21.7,91.7,1.4
132,37,7.5,89.1,25.7,83,1.4
132,38,7.21,72.6,16.4,86.4,1.4
132,39,6.86,71.7,12.2,81.8,1.4
132,40,6.92,50.7,10.4,91,1.4
132,41,7.48,101.9,34.6,83.2,1.4
132,42,7.06,39.2,11.2,82.4,1.4
132,43,6.81,55.4,23.7,84.9,1.4
132,44,7.08,95.9,14.2,82.1,1.4
132,45,7.33,79.1,29.6,98.2,1.4
132,46,7.16,39.7,26.1,95.4,1.4
132,47,7.1,66.8,23.7,93.9,1.4
132,48,6.71,49.5,19.1,86.8,1.4
132,49,7.45,97.7,21.3,86,1.4
132,50,7.45,42.5,22.9,82.6,1.4
133,0,6.83,33.1,14.4,95.1,1.4
133,1,7.01,49,32.8,87.7,1.4
133,2,7.3,78.9,30.3,81.5,1.4
133,3,7.48,36.2,21,98.4,1.4
133,4,7.29,91.6,24.1,92.1,1.4
133,5,6.99,41.8,32.2,95.6,1.4
133,6,7.17,98.2,30.2,96.1,1.4
133,7,7.05,76.9,7.8,82.7,1.4
133,8,7.17,76.1,9.7,97.9,1.4
133,9,7.05,30,29.5,98.7,1.4
133,10,6.82,61.2,22.9,85.4,1.4
133,11,6.93,48,6.1,87.1,1.4
133,12,7.28,83.6,34.9,89.1,1.4
133,13,6.73,49.5,30.5,90,1.4
133,14,6.81,63.7,19,84.4,1.4
133,15,6.81,76.9,33.8,83.5,1.4
133,16,6.8,67.1,6.6,95.1,1.4
133,17,7.22,79.9,34.8,82,1.4
133,18,7.41,108.4,9.4,95.5,1.4
133,19,7.08,70.4,33.4,93.8,1.4
133,20,6.91,59.9,21.8,95.1,1.4
133,21,7.16,66.8,32.3,88.6,1.4
133,22,7.37,74.2,19.3,98.1,1.4
133,23,7.36,30.6,9.9,81.9,1.4
133,24,7.4,51,34.4,81.8,1.4
133,25,7.01,76.8,17.3,93.9,1.4
133,26,7.16,86.9,10.4,91.5,1.4
133,27,6.85,93.7,26.7,83.6,1.4
133,28,7.26,43.8,31,98,1.4
133,29,7.18,51.7,9.8,91.8,1.4
133,30,7.16,88,25,91.4,1.4
133,31,6.97,79.2,29.6,80.9,1.4
133,32,7.14,57.4,6.3,95.8,1.4
133,33,7.49,44.7,12.4,89.8,1.4
133,34,7.17,65.6,32.8,91.3,1.4
133,35,7.22,48.4,13.8,97.2,1.4
133,36,6.98,101.5,34.8,96,1.4
133,37,7.24,97.9,18.3,85.1,1.4
133,38,7.17,72.7,16.7,88.3,1.4
133,39,6.72,48.4,14.2,98.1,1.4
133,40,7.21,44.4,30,93.1,1.4
133,41,7.08,30.1,8.9,95.1,1.4
133,42,7.4,30,17.3,81,1.4
133,43,6.89,57.6,23.9,82.6,1.4
133,44,6.74,51.4,27.6,85.4,1.4
133,45,6.71,43.3,18.5,81.6,1.4
133,46,7.03,80.4,25.4,89.7,1.4
133,47,6.73,62.9,8.2,97.7,1.4
133,48,6.73,31.8,16.4,95.8,1.4
133,49,6.77,108.8,34.6,95,1.4
133,50,7.01,47.8,23.8,84.4,1.4
134,0,7.06,58.4,25.1,83.9,1.4
134,1,6.71,64,30.8,88.7,1.4
134,2,6.76,65.2,32.4,93,1.4
134,3,7.45,65.7,30.6,92.5,1.4
134,4,7.36,75.3,7.7,87.2,1.4
134,5,6.86,87.9,29.9,83.8,1.4
134,6,7.44,35.2,23.3,96.9,1.4
134,7,7.23,34.6,30.5,83.7,1.4
134,8,7.47,53,30.4,84.7,1.4
134,9,7.02,100,7.8,96.8,1.4
134,10,7.33,46.4,29.8,89.2,1.4
134,11,7.41,60.9,23.1,84.9,1.4
134,12,7.24,103.3,18.3,89.2,1.4
134,13,7.29,59.6,22.5,87.1,1.4
134,14,7.13,64.4,14.3,85.3,1.4
134,15,7.24,70.7,9.6,94.7,1.4
134,16,7.42,42.4,33.7,89.9,1.4
134,17,7.24,107.9,32.1,88.8,1.4
134,18,7.47,95.2,10.5,82.6,1.4
134,19,6.75,85.1,6.6,93.1,1.4
134,20,7.48,83.5,30.1,97.5,1.4
134,21,7.22,96.4,31.6,86.1,1.4
134,22,6.74,94.7,25.9,95,1.4
134,23,7.42,78.7,33.5,95.4,1.4
134,24,7.15,76.6,29.4,93.6,1.4
134,25,7.2,53.3,12.7,80.4,1.4
134,26,6.71,57.3,17.5,97.3,1.4
134,27,7.06,86.2,9.3,84.7,1.4
134,28,6.87,41.5,32.1,86.3,1.4
134,29,7.43,104.7,5.1,83.6,1.4
134,30,6.89,84.3,33.7,93.9,1.4
134,31,7.38,49,33,80.9,1.4
134,32,7.4,52.3,8.9,81.6,1.4
134,33,7.07,76.7,13,86,1.4
134,34,7.01,96.2,27.4,97.6,1.4
134,35,6.9,92.4,34,89.6,1.4
134,36,7.32,82.1,11.2,92.5,1.4
134,37,6.91,108.5,30.9,80.7,1.4
134,38,6.76,77.1,31.5,98.8,1.4
134,39,7.4,88.6,14,81.1,1.4
134,40,7.08,109.6,28.8,88.9,1.4
134,41,7.28,58,10.8,86.5,1.4
134,42,7.43,91,28.3,85.6,1.4
134,43,6.73,42.8,19.6,92.3,1.4
134,44,6.75,41.4,13.8,85.5,1.4
134,45,7.41,35.7,25.6,88.6,1.4
134,46,6.89,34.6,15.3,96.1,1.4
134,47,6.85,67.1,14.1,90.7,1.4
134,48,6.72,87.1,18.8,86.4,1.4
134,49,6.79,73.1,27.7,87.5,1.4
134,50,7.22,78.9,15.9,83.7,1.4
135,0,7.2,50.1,12.1,86.4,1.4
135,1,7.02,85.8,18.2,80.4,1.4
135,2,6.74,42.4,8.1,82.6,1.4
135,3,7.18,76.1,16,83,1.4
135,4,7.33,91.1,20.4,90.7,1.4
135,5,7.13,58.1,25.3,87,1.4
135,6,6.94,73.4,18.2,93.3,1.4
135,7,7.46,91.7,11,98,1.4
135,8,6.8,78.5,31.5,87.8,1.4
135,9,6.92,105.5,33.6,91.5,1.4
135,10,7,42.3,23.4,88.1,1.4
135,11,6.84,31.7,29.5,90.7,1.4
135,12,6.79,73.6,6.8,80.9,1.4
135,13,6.93,99.7,27.6,80.1,1.4
135,14,7.42,95.2,33.9,96.9,1.4
135,15,6.97,79.2,34.5,90.9,1.4
135,16,7.44,80.2,31.8,85.9,1.4
135,17,6.82,61.1,24.9,85.1,1.4
135,18,6.97,50.7,12.1,91.2,1.4
135,19,7.06,30.5,18,88.3,1.4
135,20,7.3,49.7,9.3,86.3,1.4
135,21,7.5,58.3,24.1,96.4,1.4
135,22,6.71,101.9,15.8,86.2,1.4
135,23,7.29,94.7,24.1,96.2,1.4
135,24,6.93,95.3,34.6,88.9,1.4
135,25,6.8,30.8,21.3,83,1.4
135,26,7.01,93.8,14.9,94.4,1.4
135,27,7.15,93.9,7.1,84.1,1.4
135,28,6.95,80.2,19.1,83.8,1.4
135,29,7.33,63.4,28.1,90.1,1.4
135,30,7.21,84.3,23.4,90.5,1.4
135,31,6.94,38.3,14,95.4,1.4
135,32,6.74,100.1,25.3,90.1,1.4
135,33,7.11,59.5,26.3,92.5,1.4
135,34,7.14,34.9,17.5,85.6,1.4
135,35,6.74,105.9,30.6,97.2,1.4
135,36,7.46,88.8,16.4,98.7,1.4
135,37,6.75,89.7,32.9,94,1.4
135,38,7.13,91.2,13.7,97.4,1.4
135,39,6.93,89.5,12.8,87.2,1.4
135,40,7.12,106.1,15.2,87.7,1.4
135,41,6.93,100.1,11.9,95.9,1.4
135,42,6.86,30.9,20.6,98.4,1.4
135,43,6.82,102.5,7.9,84.7,1.4
135,44,7.27,93.2,18.8,85.7,1.4
135,45,7.13,67.1,22.7,93.8,1.4
135,46,7.39,69.7,31,98.8,1.4
135,47,6.85,65,18.5,98.1,1.4
135,48,6.89,59.1,29.2,85.1,1.4
135,49,6.97,63.9,25.3,94.3,1.4
135,50,6.9,34.8,11.7,87,1.4
136,0,7.33,53.2,6.1,87.9,1.4
136,1,6.96,80.8,7.8,86.8,1.4
136,2,6.91,61.5,24.6,95.6,1.4
136,3,6.77,89.4,34.7,85.5,1.4
136,4,6.99,43.4,19.3,86.9,1.4
136,5,7,83,7.2,81.5,1.4
136,6,6.83,61,29.2,88.2,1.4
136,7,7.13,97.4,6.5,85.7,1.4
136,8,7.04,101.9,25.5,88.7,1.4
136,9,7.24,65.1,9.5,93.2,1.4
136,10,7.25,37.6,26.2,87.9,1.4
136,11,6.92,101.2,15.8,81.5,1.4
136,12,7.44,36.2,7.9,87.3,1.4
136,13,6.88,81.7,5.6,85.4,1.4
136,14,7.29,64.9,34.3,82.7,1.4
136,15,6.78,85.9,7.4,90.6,1.4
136,16,7.04,73.1,12.1,97.3,1.4
136,17,7.29,55.5,25.6,82,1.4
136,18,6.74,83.7,24.9,80.6,1.4
136,19,7.19,65.5,27.2,94.7,1.4
136,20,7.21,103.9,12.8,83,1.4
136,21,6.9,91.9,12.6,97.9,1.4
136,22,7.34,48.7,27.5,94.8,1.4
136,23,7.47,77.6,33.8,85.8,1.4
136,24,7.33,73.5,29.5,84.5,1.4
136,25,7.27,41.1,6.4,98.3,1.4
136,26,7.34,101.2,6.3,82,1.4
136,27,7.32,36.8,32,80.1,1.4
136,28,7.45,37,34.4,82.3,1.4
136,29,6.73,66.4,15.2,96.8,1.4
136,30,7.4,97.8,22.2,92.2,1.4
136,31,6.82,102.6,12.9,81,1.4
136,32,6.92,57.5,12.4,83.6,1.4
136,33,6.8,80.7,16.4,97.9,1.4
136,34,7.03,108.1,14,94,1.4
136,35,7.1,91.3,12.1,83.8,1.4
136,36,7.39,92.5,33.1,86.8,1.4
136,37,7.39,108.3,11.2,98,1.4
136,38,7.21,34,27.1,91.4,1.4
136,39,7.02,52.6,13.8,89.5,1.4
136,40,7.25,43.4,9.3,96.4,1.4
136,41,7.26,43,15.9,87.6,1.4
136,42,7.02,62.4,26.1,95.5,1.4
136,43,7.29,67.7,13.2,90,1.4
136,44,7.22,53.1,19.7,82.5,1.4
136,45,7.41,77.4,23.3,97.4,1.4
136,46,7.08,30.7,9.5,98.5,1.4
136,47,7.18,74.3,25.2,82,1.4
136,48,7.33,75.2,17.8,83.5,1.4
136,49,7.36,94.5,11.3,98.4,1.4
136,50,7.35,61.9,15.5,81.1,1.4
137,0,7.36,96.7,31.9,81.1,1.4
137,1,7.39,93.9,33.8,91.4,1.4
137,2,7.49,67.4,7.6,84.4,1.4
137,3,7.07,70.3,26.2,90,1.4
137,4,7.08,59,20,89.8,1.4
137,5,7.12,61.7,10.3,82.5,1.4
137,6,7.27,37.3,34.3,92.5,1.4
137,7,7.23,73.2,9.7,98.1,1.4
137,8,7.26,76.5,25.8,87.3,1.4
